Order_ID,Date,Customer_Segment,Drone_Model,Delivery_Time_Min,Order_Value_USD,Distance_KM,Weather_Condition,Traffic_Density,Customer_Rating,Kitchen_ID,Promo_Code_Used,Refund_Issued,Late_Delivery
NN-2525,2025-05-18,Corporate,Swift-X,35.0,95.52,14.93,Stormy,High,2.0,KITCH-1,No,No,False
NN-2526,2025-02-16,Corporate,Swift-X,43.0,47.35,8.64,High Winds,High,4.0,KITCH-3,No,Yes,True
NN-2527,2025-03-05,Unknown,Eco-Glide,40.0,204.95,6.93,Rainy,High,5.0,KITCH-3,No,Yes,True
NN-2528,2025-05-05,Unknown,Heavy-Lift,20.0,125.68,8.66,Clear,High,5.0,KITCH-3,Yes,Yes,False
NN-2529,2025-10-17,Individual,Eco-Glide,25.0,293.15,12.34,Stormy,High,4.0,KITCH-3,Yes,No,True
NN-2530,2025-12-04,VIP,Swift-X,26.0,94.4,6.06,Clear,Low,3.0,KITCH-4,Yes,No,False
NN-2531,2025-05-28,Unknown,Eco-Glide,7.0,133.19,3.76,Rainy,Low,4.0,KITCH-2,Yes,Yes,False
NN-2532,2025-04-12,Unknown,Swift-X,28.0,136.25,9.56,Clear,Medium,5.0,KITCH-4,Yes,No,False
NN-2533,2025-06-23,Unknown,Heavy-Lift,23.0,47.16,10.71,Stormy,Low,3.0,KITCH-3,No,No,False
NN-2534,2025-10-28,Unknown,Swift-X,20.0,259.0,11.39,High Winds,Medium,1.0,KITCH-3,Yes,Yes,False
NN-2535,2025-02-16,Corporate,Heavy-Lift,9.0,53.16,13.81,Rainy,Medium,4.0,KITCH-5,Yes,No,False
NN-2536,2025-02-26,Unknown,Swift-X,30.0,284.75,6.51,Rainy,Low,3.0,KITCH-2,No,Yes,False
NN-2537,2025-04-12,Individual,Heavy-Lift,19.0,272.48,2.28,High Winds,High,3.0,KITCH-1,Yes,Yes,False
NN-2538,2025-04-06,Corporate,Swift-X,13.0,181.56,14.9,Clear,Medium,4.0,KITCH-2,No,No,False
NN-2539,2025-12-06,Individual,Heavy-Lift,25.0,183.62,7.42,High Winds,Low,3.0,KITCH-2,Yes,No,True
NN-2540,2025-03-21,Individual,Swift-X,24.0,169.10500000000002,10.11,Stormy,Medium,3.0,KITCH-4,No,No,False
NN-2541,2025-03-01,VIP,Eco-Glide,42.0,143.7,10.73,Clear,High,3.0,KITCH-1,No,Yes,True
NN-2542,2025-01-16,Corporate,Eco-Glide,41.0,210.04,9.02,Stormy,Medium,1.0,KITCH-3,No,No,True
NN-2543,2025-06-28,Individual,Heavy-Lift,20.0,56.42,4.14,High Winds,Medium,3.0,KITCH-5,No,Yes,False
NN-2544,2025-03-29,Corporate,Swift-X,18.0,58.78,12.0,Clear,Medium,3.0,KITCH-2,No,Yes,False
NN-2545,2025-07-01,Unknown,Swift-X,29.0,161.59,12.69,High Winds,Low,2.0,KITCH-5,Yes,Yes,False
NN-2546,2025-12-26,Unknown,Swift-X,15.0,185.15,9.11,Clear,Medium,5.0,KITCH-5,Yes,Yes,False
NN-2547,2025-06-24,Corporate,Eco-Glide,28.0,271.39,8.19,High Winds,High,5.0,KITCH-1,No,No,False
NN-2548,2025-07-29,Individual,Eco-Glide,32.0,71.69,2.83,Stormy,High,3.0,KITCH-4,Yes,Yes,False
NN-2549,2025-12-04,Corporate,Swift-X,37.0,254.78,2.4,Clear,Low,1.0,KITCH-3,Yes,Yes,True
NN-2550,2025-12-06,Corporate,Eco-Glide,23.0,98.56,6.06,Clear,Low,3.0,KITCH-5,Yes,Yes,False
NN-2551,2025-12-23,VIP,Swift-X,22.0,145.49,5.65,High Winds,Medium,3.0,KITCH-1,No,Yes,False
NN-2552,2025-01-15,Individual,Swift-X,16.0,125.73,14.84,Clear,Medium,2.0,KITCH-4,No,No,False
NN-2553,2025-10-27,Corporate,Eco-Glide,16.0,147.04,12.41,High Winds,Low,1.0,KITCH-4,Yes,Yes,False
NN-2554,2025-03-31,Unknown,Eco-Glide,22.0,83.38,10.64,Clear,Low,4.0,KITCH-2,No,No,False
NN-2555,2025-06-14,Individual,Heavy-Lift,28.0,173.41,8.6,Stormy,High,5.0,KITCH-4,Yes,Yes,False
NN-2556,2025-01-07,VIP,Eco-Glide,34.0,249.42,3.59,Stormy,Low,3.0,KITCH-4,Yes,No,False
NN-2557,2025-11-27,Corporate,Swift-X,16.0,157.59,15.19,Rainy,Medium,3.0,KITCH-1,No,No,False
NN-2558,2025-12-11,Unknown,Eco-Glide,39.0,170.11,6.56,Clear,Low,4.0,KITCH-5,Yes,No,True
NN-2559,2025-10-30,VIP,Eco-Glide,22.0,261.44,2.73,Clear,Medium,4.0,KITCH-3,No,Yes,False
NN-2560,2025-12-04,Unknown,Eco-Glide,24.0,225.04,8.26,Stormy,Low,4.0,KITCH-4,No,Yes,False
NN-2561,2025-10-25,VIP,Heavy-Lift,17.0,170.07,13.7,Clear,Medium,3.0,KITCH-2,No,Yes,False
NN-2562,2025-09-06,VIP,Swift-X,0.0,110.71,13.89,Clear,High,1.0,KITCH-5,Yes,Yes,False
NN-2563,2025-01-28,VIP,Swift-X,33.0,270.66,1.36,Stormy,Low,1.0,KITCH-1,Yes,Yes,False
NN-2564,2025-10-02,Unknown,Eco-Glide,32.0,192.14,13.87,Stormy,High,2.0,KITCH-3,Yes,No,False
NN-2565,2025-01-19,Corporate,Swift-X,22.0,101.39,5.08,High Winds,Medium,1.0,KITCH-4,Yes,Yes,False
NN-2566,2025-02-16,Individual,Swift-X,25.0,113.63,1.76,Rainy,Low,1.0,KITCH-2,Yes,Yes,False
NN-2567,2025-10-30,Individual,Heavy-Lift,30.0,249.8,13.32,Rainy,Low,5.0,KITCH-5,Yes,Yes,False
NN-2568,2025-10-30,Corporate,Heavy-Lift,9.0,56.26,13.55,Clear,Medium,1.0,KITCH-3,No,Yes,False
NN-2569,2025-01-04,Corporate,Eco-Glide,19.0,297.98,9.73,Clear,High,5.0,KITCH-3,No,Yes,False
NN-2570,2025-06-14,VIP,Heavy-Lift,32.0,78.24,9.41,Stormy,Medium,1.0,KITCH-1,No,No,False
NN-2571,2025-11-25,Corporate,Eco-Glide,12.0,248.0,12.83,Clear,High,4.0,KITCH-3,Yes,No,False
NN-2572,2025-09-29,VIP,Swift-X,27.0,145.67,12.44,High Winds,Low,2.0,KITCH-2,No,No,False
NN-2573,2025-08-21,VIP,Heavy-Lift,11.0,170.52,13.93,Clear,Medium,2.0,KITCH-4,No,No,False
NN-2574,2025-11-01,VIP,Eco-Glide,29.0,269.57,9.1,Stormy,High,1.0,KITCH-3,Yes,No,False
NN-2575,2025-05-03,Unknown,Swift-X,24.0,150.29,15.04,High Winds,Low,2.0,KITCH-3,Yes,No,False
NN-2576,2025-11-16,Individual,Heavy-Lift,8.0,182.06,15.44,Rainy,Medium,5.0,KITCH-1,No,Yes,False
NN-2577,2025-09-06,Individual,Swift-X,36.0,57.57,2.87,Clear,Low,2.0,KITCH-1,No,Yes,True
NN-2578,2025-09-07,Corporate,Eco-Glide,17.0,45.6,13.35,Rainy,Low,4.0,KITCH-2,Yes,No,False
NN-2579,2025-01-25,Corporate,Eco-Glide,16.0,107.42,8.35,Stormy,High,1.0,KITCH-3,No,No,False
NN-2580,2025-12-04,Corporate,Swift-X,27.0,218.55,6.74,High Winds,High,3.0,KITCH-1,Yes,No,False
NN-2581,2025-01-28,Unknown,Eco-Glide,36.0,75.92,9.97,Rainy,Low,1.0,KITCH-5,Yes,No,True
NN-2582,2025-09-13,Unknown,Eco-Glide,14.0,74.01,2.0,Rainy,Low,3.0,KITCH-2,No,Yes,False
NN-2583,2025-01-06,Unknown,Swift-X,25.0,149.79,8.44,High Winds,Medium,3.0,KITCH-2,Yes,Yes,False
NN-2584,2025-01-16,Unknown,Swift-X,29.0,210.2,13.65,Clear,Medium,3.0,KITCH-1,Yes,No,False
NN-2585,2025-01-05,Corporate,Swift-X,24.0,226.58,4.25,Clear,High,3.0,KITCH-2,No,No,True
NN-2586,2025-03-03,Unknown,Eco-Glide,26.0,90.5,7.3,Clear,Low,3.0,KITCH-4,No,No,False
NN-2587,2025-04-04,Corporate,Swift-X,21.0,65.29,14.63,Stormy,Low,3.0,KITCH-4,No,Yes,False
NN-2588,2025-03-15,Individual,Heavy-Lift,25.0,284.8,7.33,Rainy,Medium,3.0,KITCH-1,Yes,Yes,True
NN-2589,2025-04-04,Corporate,Eco-Glide,25.0,111.47,6.32,Clear,Medium,3.0,KITCH-4,No,Yes,False
NN-2590,2025-08-24,Corporate,Heavy-Lift,14.0,262.6,7.5,Rainy,High,2.0,KITCH-5,Yes,No,False
NN-2591,2025-03-11,Corporate,Heavy-Lift,25.0,265.19,8.63,High Winds,High,3.0,KITCH-2,Yes,Yes,False
NN-2592,2025-07-29,Unknown,Swift-X,29.0,241.99,10.24,High Winds,Medium,3.0,KITCH-4,Yes,No,False
NN-2593,2025-03-12,VIP,Eco-Glide,34.0,88.05,12.65,Clear,Medium,4.0,KITCH-4,No,No,False
NN-2594,2025-05-25,Unknown,Swift-X,1.0,254.56,7.67,Rainy,High,3.0,KITCH-5,No,Yes,False
NN-2595,2025-08-08,Unknown,Swift-X,14.0,241.16,12.89,High Winds,Low,3.0,KITCH-5,No,Yes,False
NN-2596,2025-05-02,Individual,Heavy-Lift,31.0,197.16,8.83,Rainy,Medium,3.0,KITCH-2,Yes,No,False
NN-2597,2025-08-21,Individual,Heavy-Lift,45.0,130.99,6.04,Clear,High,5.0,KITCH-3,Yes,No,True
NN-2598,2025-12-12,Individual,Heavy-Lift,25.0,111.94,10.61,Clear,Medium,4.0,KITCH-5,No,No,False
NN-2599,2025-11-12,Corporate,Eco-Glide,17.0,76.08,11.46,Rainy,Low,3.0,KITCH-4,Yes,No,False
NN-2600,2025-04-20,Unknown,Heavy-Lift,23.0,174.99,9.18,Clear,Medium,1.0,KITCH-5,Yes,Yes,False
NN-2601,2025-03-09,Unknown,Swift-X,38.0,194.24,2.01,Clear,Medium,2.0,KITCH-5,Yes,No,True
NN-2602,2025-09-27,Corporate,Swift-X,18.0,136.63,3.63,Clear,Low,1.0,KITCH-2,No,No,False
NN-2603,2025-01-23,Unknown,Swift-X,17.0,166.22,5.28,High Winds,Medium,2.0,KITCH-5,No,Yes,False
NN-2604,2025-11-25,Corporate,Heavy-Lift,20.0,137.7,5.24,High Winds,High,2.0,KITCH-1,Yes,No,False
NN-2605,2025-09-04,Individual,Eco-Glide,15.0,208.46,10.83,High Winds,High,2.0,KITCH-3,No,No,False
NN-2606,2025-12-10,Unknown,Eco-Glide,26.0,274.82,1.46,Rainy,High,3.0,KITCH-1,No,No,False
NN-2607,2025-08-23,VIP,Swift-X,41.0,86.8,12.01,Clear,High,5.0,KITCH-5,No,No,True
NN-2608,2025-12-14,Corporate,Swift-X,28.0,142.26,4.99,Rainy,Medium,1.0,KITCH-2,Yes,Yes,False
NN-2609,2025-05-02,Corporate,Heavy-Lift,22.0,80.92,5.63,Stormy,High,1.0,KITCH-2,Yes,No,False
NN-2610,2025-07-27,Corporate,Heavy-Lift,22.0,204.36,8.75,Clear,Low,3.0,KITCH-2,Yes,Yes,False
NN-2611,2025-03-18,VIP,Swift-X,9.0,230.86,4.29,Stormy,Low,5.0,KITCH-5,No,No,False
NN-2612,2025-02-24,Corporate,Swift-X,33.0,282.64,13.85,High Winds,High,5.0,KITCH-2,Yes,Yes,False
NN-2613,2025-10-05,VIP,Swift-X,24.0,116.11,2.42,Rainy,Medium,3.0,KITCH-2,No,Yes,False
NN-2614,2025-12-03,Individual,Swift-X,23.0,287.3,7.55,Clear,Low,5.0,KITCH-1,No,No,False
NN-2615,2025-11-01,Unknown,Swift-X,56.0,61.13,13.35,Clear,Low,3.0,KITCH-5,Yes,Yes,True
NN-2616,2025-03-11,VIP,Swift-X,27.0,198.77,10.01,Stormy,Low,4.0,KITCH-2,Yes,Yes,False
NN-2617,2025-06-07,Individual,Eco-Glide,17.0,59.57,5.38,Stormy,High,4.0,KITCH-3,Yes,Yes,False
NN-2618,2025-09-27,Corporate,Eco-Glide,20.0,272.91,7.22,Rainy,Medium,2.0,KITCH-4,Yes,No,False
NN-2619,2025-10-16,Unknown,Eco-Glide,36.0,180.1,11.31,High Winds,High,3.0,KITCH-1,No,No,True
NN-2620,2025-01-12,Corporate,Swift-X,26.0,215.68,15.12,Clear,High,5.0,KITCH-5,Yes,No,False
NN-2621,2025-03-02,Individual,Swift-X,10.0,257.05,13.97,Clear,High,5.0,KITCH-1,Yes,No,False
NN-2622,2025-04-29,Unknown,Swift-X,34.0,83.33,6.1,Stormy,Low,3.0,KITCH-5,No,Yes,False
NN-2623,2025-04-29,VIP,Swift-X,18.0,54.84,15.47,Clear,Medium,3.0,KITCH-1,No,No,False
NN-2624,2025-08-18,Individual,Heavy-Lift,43.0,269.11,1.25,Clear,Low,1.0,KITCH-4,No,No,True
NN-2625,2025-01-30,VIP,Swift-X,35.0,125.31,1.6,Clear,Low,4.0,KITCH-4,Yes,Yes,False
NN-2626,2025-08-10,VIP,Swift-X,24.0,77.89,12.98,Rainy,Low,5.0,KITCH-1,No,No,True
NN-2627,2025-04-07,Individual,Swift-X,37.0,164.46,4.05,High Winds,High,3.0,KITCH-1,Yes,No,True
NN-2628,2025-09-17,Individual,Swift-X,25.0,197.57,2.07,Clear,Low,1.0,KITCH-1,No,Yes,False
NN-2629,2025-03-01,Individual,Eco-Glide,33.0,52.9,4.59,Clear,Medium,3.0,KITCH-4,Yes,Yes,False
NN-2630,2025-02-20,Unknown,Heavy-Lift,29.0,115.1,7.29,Clear,High,1.0,KITCH-5,No,Yes,False
NN-2631,2025-09-05,Unknown,Swift-X,16.0,53.36,11.65,High Winds,Medium,5.0,KITCH-2,Yes,Yes,False
NN-2632,2025-03-24,Unknown,Eco-Glide,25.0,152.19,10.13,Clear,Low,2.0,KITCH-3,No,Yes,True
NN-2633,2025-01-21,Unknown,Swift-X,35.0,273.25,4.6,Clear,High,5.0,KITCH-4,No,No,False
NN-2634,2025-06-09,Unknown,Swift-X,21.0,295.58,8.4,Clear,High,4.0,KITCH-3,No,No,False
NN-2635,2025-08-28,Corporate,Eco-Glide,20.0,207.45,14.44,Clear,Medium,4.0,KITCH-5,Yes,Yes,False
NN-2636,2025-01-17,Individual,Eco-Glide,15.0,86.22,12.85,Stormy,Medium,1.0,KITCH-3,No,No,False
NN-2637,2025-12-25,Individual,Eco-Glide,29.0,275.99,5.82,High Winds,Low,4.0,KITCH-4,Yes,No,False
NN-2638,2025-05-02,Individual,Eco-Glide,45.0,176.64,15.25,Clear,Low,1.0,KITCH-4,Yes,No,True
NN-2639,2025-10-05,VIP,Eco-Glide,14.0,84.21,11.33,Clear,Medium,3.0,KITCH-5,No,Yes,False
NN-2640,2025-09-02,VIP,Swift-X,25.0,280.04,2.09,Rainy,Medium,1.0,KITCH-4,Yes,No,False
NN-2641,2025-05-18,Corporate,Heavy-Lift,39.0,238.15,1.7,Rainy,Low,3.0,KITCH-5,No,Yes,True
NN-2642,2025-03-24,Unknown,Swift-X,24.0,231.58,3.61,Clear,Low,3.0,KITCH-3,Yes,No,False
NN-2643,2025-11-14,Individual,Eco-Glide,29.0,225.84,11.61,Clear,Low,3.0,KITCH-4,Yes,Yes,False
NN-2644,2025-03-24,Individual,Swift-X,14.0,96.09,3.83,Rainy,Medium,1.0,KITCH-1,No,No,False
NN-2645,2025-10-26,Corporate,Swift-X,29.0,98.81,8.51,Clear,High,4.0,KITCH-1,Yes,No,False
NN-2646,2025-09-24,VIP,Swift-X,23.0,220.51,2.53,High Winds,Medium,4.0,KITCH-4,No,Yes,False
NN-2647,2025-02-20,VIP,Swift-X,34.0,101.03,14.37,Clear,Low,4.0,KITCH-1,No,Yes,False
NN-2648,2025-03-18,Unknown,Heavy-Lift,36.0,156.86,6.12,Clear,Medium,3.0,KITCH-3,Yes,Yes,True
NN-2649,2025-03-05,VIP,Swift-X,50.0,244.41,14.19,Clear,Medium,4.0,KITCH-1,Yes,Yes,True
NN-2650,2025-05-04,Individual,Eco-Glide,30.0,244.91,14.71,Clear,Medium,5.0,KITCH-1,No,Yes,False
NN-2651,2025-01-05,Corporate,Swift-X,28.0,160.58,1.29,Clear,Medium,5.0,KITCH-1,Yes,Yes,False
NN-2652,2025-06-19,Corporate,Eco-Glide,26.0,247.01,7.84,Stormy,Medium,1.0,KITCH-2,No,Yes,False
NN-2653,2025-02-19,Corporate,Swift-X,21.0,258.85,1.55,Rainy,Medium,2.0,KITCH-4,Yes,No,False
NN-2654,2025-01-15,Individual,Swift-X,28.0,211.97,14.19,Clear,Medium,5.0,KITCH-1,Yes,Yes,False
NN-2655,2025-07-12,Corporate,Swift-X,22.0,103.25,8.61,High Winds,Low,4.0,KITCH-4,Yes,Yes,False
NN-2656,2025-04-11,Unknown,Heavy-Lift,26.0,114.87,2.27,Clear,Low,2.0,KITCH-5,Yes,No,False
NN-2657,2025-12-05,VIP,Eco-Glide,38.0,125.28,2.78,Stormy,Medium,2.0,KITCH-3,No,Yes,True
NN-2658,2025-07-07,VIP,Swift-X,14.0,74.79,6.68,Rainy,High,3.0,KITCH-2,Yes,No,False
NN-2659,2025-08-28,Corporate,Swift-X,36.0,114.66,14.65,Stormy,Medium,1.0,KITCH-5,Yes,No,True
NN-2660,2025-10-23,Unknown,Swift-X,38.0,98.43,11.11,Clear,Medium,3.0,KITCH-2,Yes,No,True
NN-2661,2025-08-10,Corporate,Swift-X,23.0,161.11,13.61,Stormy,Low,5.0,KITCH-1,Yes,Yes,False
NN-2662,2025-06-11,VIP,Eco-Glide,3.0,276.65,6.44,High Winds,High,5.0,KITCH-2,No,No,False
NN-2663,2025-02-03,Corporate,Swift-X,18.0,71.64,1.82,Rainy,Low,2.0,KITCH-1,No,No,False
NN-2664,2025-01-27,Individual,Eco-Glide,37.0,228.67,15.13,Rainy,High,1.0,KITCH-4,No,No,True
NN-2665,2025-11-09,VIP,Swift-X,24.0,220.26,1.45,Clear,Low,5.0,KITCH-5,Yes,No,False
NN-2666,2025-10-23,Unknown,Heavy-Lift,15.0,69.42,14.75,Rainy,Low,1.0,KITCH-2,No,No,False
NN-2667,2025-03-04,Individual,Swift-X,19.0,280.26,6.47,Stormy,High,3.0,KITCH-2,No,Yes,False
NN-2668,2025-05-24,VIP,Swift-X,33.0,189.96,1.34,Clear,High,3.0,KITCH-4,No,No,False
NN-2669,2025-11-26,Unknown,Heavy-Lift,30.0,137.75,11.05,Stormy,Medium,1.0,KITCH-3,Yes,Yes,False
NN-2670,2025-12-14,Individual,Heavy-Lift,22.0,237.92,15.22,Clear,Medium,5.0,KITCH-2,Yes,No,False
NN-2671,2025-08-29,Individual,Eco-Glide,21.0,110.63,15.01,Rainy,Medium,4.0,KITCH-3,Yes,Yes,False
NN-2672,2025-10-22,VIP,Eco-Glide,21.0,221.85,3.5,Clear,Medium,1.0,KITCH-3,Yes,Yes,False
NN-2673,2025-10-07,Corporate,Swift-X,15.0,55.13,3.79,Stormy,Low,3.0,KITCH-3,Yes,Yes,False
NN-2674,2025-11-03,Corporate,Swift-X,41.0,259.05,9.29,Rainy,Medium,4.0,KITCH-5,Yes,Yes,True
NN-2675,2025-02-03,VIP,Eco-Glide,21.0,159.28,10.31,Clear,Medium,4.0,KITCH-1,Yes,No,False
NN-2676,2025-07-24,Individual,Swift-X,37.0,207.36,11.77,Rainy,Low,5.0,KITCH-1,No,Yes,True
NN-2677,2025-06-15,Corporate,Swift-X,40.0,101.42,3.79,Stormy,Low,1.0,KITCH-2,Yes,Yes,True
NN-2678,2025-01-02,Unknown,Swift-X,34.0,217.65,14.91,Stormy,Low,5.0,KITCH-1,Yes,Yes,False
NN-2679,2025-06-11,Individual,Swift-X,20.0,241.92,10.33,Clear,High,5.0,KITCH-2,Yes,No,False
NN-2680,2025-11-16,Individual,Eco-Glide,29.0,165.67,13.31,Stormy,Low,3.0,KITCH-5,No,Yes,False
NN-2681,2025-02-20,Individual,Eco-Glide,24.0,202.52,8.92,Clear,Medium,2.0,KITCH-5,No,Yes,False
NN-2682,2025-08-19,Unknown,Eco-Glide,15.0,161.36,7.12,Stormy,Low,4.0,KITCH-5,No,No,False
NN-2683,2025-04-16,Individual,Heavy-Lift,28.0,272.99,15.17,Clear,Low,4.0,KITCH-4,No,Yes,False
NN-2684,2025-06-28,Individual,Heavy-Lift,13.0,171.96,9.52,Rainy,High,3.0,KITCH-2,No,Yes,False
NN-2685,2025-06-27,Corporate,Swift-X,36.0,259.66,13.6,High Winds,High,4.0,KITCH-2,No,No,True
NN-2686,2025-12-23,Unknown,Swift-X,20.0,249.34,14.83,Clear,Low,1.0,KITCH-2,No,Yes,False
NN-2687,2025-05-18,Unknown,Eco-Glide,27.0,149.68,10.86,Stormy,High,3.0,KITCH-5,No,No,False
NN-2688,2025-08-08,Individual,Heavy-Lift,27.0,103.67,9.05,Clear,Medium,5.0,KITCH-1,No,No,False
NN-2689,2025-09-01,VIP,Swift-X,22.0,148.55,1.25,Clear,Low,2.0,KITCH-5,Yes,Yes,False
NN-2690,2025-08-28,Corporate,Swift-X,30.0,255.69,1.77,Clear,Low,1.0,KITCH-2,Yes,Yes,False
NN-2691,2025-11-05,Unknown,Eco-Glide,20.0,103.05,4.07,Rainy,High,5.0,KITCH-2,Yes,No,False
NN-2692,2025-07-01,VIP,Swift-X,33.0,178.73,3.86,Clear,Medium,3.0,KITCH-4,Yes,No,False
NN-2693,2025-06-18,Corporate,Eco-Glide,11.0,250.55,4.84,Rainy,Low,1.0,KITCH-4,Yes,Yes,False
NN-2694,2025-02-19,VIP,Swift-X,24.0,135.14,5.56,Stormy,High,2.0,KITCH-1,No,No,True
NN-2695,2025-10-30,Corporate,Swift-X,44.0,208.76,6.35,Rainy,Medium,4.0,KITCH-4,Yes,Yes,True
NN-2696,2025-11-03,VIP,Eco-Glide,14.0,107.64,7.21,Rainy,Medium,2.0,KITCH-2,No,No,False
NN-2697,2025-10-27,Individual,Swift-X,18.0,72.87,2.61,Clear,Medium,2.0,KITCH-4,No,No,False
NN-2698,2025-05-27,Individual,Swift-X,30.0,247.57,1.81,Clear,Medium,2.0,KITCH-1,No,Yes,False
NN-2699,2025-08-23,Unknown,Eco-Glide,26.0,70.24,10.84,Rainy,Medium,1.0,KITCH-2,No,Yes,False
NN-2700,2025-03-20,VIP,Swift-X,28.0,114.2,8.88,Clear,High,2.0,KITCH-2,No,Yes,False
NN-2701,2025-06-14,VIP,Swift-X,29.0,263.05,7.55,Stormy,High,4.0,KITCH-1,Yes,No,False
NN-2702,2025-08-24,VIP,Heavy-Lift,31.0,133.35,10.27,Clear,Low,1.0,KITCH-5,Yes,Yes,False
NN-2703,2025-07-12,Unknown,Swift-X,36.0,293.13,13.04,Rainy,High,1.0,KITCH-4,Yes,Yes,True
NN-2704,2025-08-20,Unknown,Eco-Glide,29.0,294.83,7.32,Rainy,Low,5.0,KITCH-1,No,No,False
NN-2705,2025-03-06,Individual,Swift-X,22.0,113.41,10.37,Stormy,High,3.0,KITCH-3,Yes,No,False
NN-2706,2025-12-12,Individual,Heavy-Lift,31.0,55.45,14.84,Clear,Low,3.0,KITCH-3,Yes,No,False
NN-2707,2025-11-22,Unknown,Swift-X,43.0,224.79,13.21,Clear,Medium,2.0,KITCH-2,No,Yes,True
NN-2708,2025-12-23,Corporate,Heavy-Lift,23.0,160.0,7.29,Stormy,Low,5.0,KITCH-1,Yes,Yes,False
NN-2709,2025-02-19,Corporate,Swift-X,15.0,70.69,10.42,Stormy,Medium,4.0,KITCH-1,Yes,No,False
NN-2710,2025-02-19,Individual,Eco-Glide,36.0,225.42,3.73,Clear,Medium,1.0,KITCH-2,Yes,No,True
NN-2711,2025-06-29,Corporate,Swift-X,23.0,52.95,9.22,Clear,Low,2.0,KITCH-3,Yes,Yes,False
NN-2712,2025-01-04,Unknown,Swift-X,3.0,266.9,15.23,Clear,Low,2.0,KITCH-2,No,No,False
NN-2713,2025-01-18,Unknown,Heavy-Lift,25.0,80.36,8.61,Rainy,Medium,2.0,KITCH-1,Yes,No,True
NN-2714,2025-04-21,VIP,Swift-X,19.0,77.46,14.47,High Winds,Medium,1.0,KITCH-5,Yes,No,False
NN-2715,2025-04-21,Individual,Eco-Glide,24.0,89.8,7.02,Clear,Low,5.0,KITCH-4,No,Yes,False
NN-2716,2025-12-13,Corporate,Swift-X,28.0,289.87,15.48,Rainy,Low,4.0,KITCH-5,No,Yes,False
NN-2717,2025-12-26,Corporate,Eco-Glide,26.0,221.76,9.48,Clear,Medium,1.0,KITCH-4,No,No,False
NN-2718,2025-12-24,VIP,Swift-X,32.0,249.35,1.8,Clear,High,3.0,KITCH-1,No,Yes,False
NN-2719,2025-08-17,Corporate,Swift-X,20.0,146.4,9.59,High Winds,Medium,1.0,KITCH-3,No,No,False
NN-2720,2025-11-26,Individual,Swift-X,30.0,130.76,5.13,Clear,Medium,2.0,KITCH-2,Yes,No,False
NN-2721,2025-06-27,Corporate,Swift-X,22.0,104.79,1.66,Clear,Low,3.0,KITCH-4,Yes,Yes,False
NN-2722,2025-02-05,Unknown,Heavy-Lift,32.0,167.57,12.94,Rainy,High,4.0,KITCH-3,Yes,Yes,False
NN-2723,2025-10-19,Individual,Swift-X,31.0,185.72,5.14,Stormy,Medium,3.0,KITCH-2,No,Yes,False
NN-2724,2025-02-20,Corporate,Heavy-Lift,15.0,206.1,12.59,Clear,Medium,1.0,KITCH-5,No,Yes,False
NN-2725,2025-02-25,Individual,Heavy-Lift,35.0,110.57,5.32,High Winds,High,2.0,KITCH-4,No,No,False
NN-2726,2025-03-03,Corporate,Heavy-Lift,19.0,286.91,3.98,High Winds,Medium,4.0,KITCH-1,Yes,Yes,False
NN-2727,2025-11-22,Unknown,Swift-X,33.0,88.29,15.13,Rainy,Medium,3.0,KITCH-3,No,No,False
NN-2728,2025-09-12,Individual,Eco-Glide,28.0,291.24,6.37,Clear,High,2.0,KITCH-5,No,No,False
NN-2729,2025-11-08,Corporate,Heavy-Lift,43.0,48.79,9.8,Stormy,Low,5.0,KITCH-1,No,Yes,True
NN-2730,2025-06-27,Corporate,Eco-Glide,22.0,167.69,9.92,High Winds,High,5.0,KITCH-5,No,No,False
NN-2731,2025-05-27,Unknown,Eco-Glide,21.0,130.01,9.21,Clear,Medium,3.0,KITCH-4,Yes,Yes,False
NN-2732,2025-03-14,Individual,Swift-X,24.0,159.53,14.28,Clear,High,1.0,KITCH-2,Yes,Yes,False
NN-2733,2025-04-02,Corporate,Swift-X,21.0,190.52,10.84,Clear,Low,2.0,KITCH-2,No,No,False
NN-2734,2025-08-15,Unknown,Swift-X,32.0,156.08,6.97,Rainy,Low,3.0,KITCH-3,No,Yes,False
NN-2735,2025-04-14,Corporate,Eco-Glide,8.0,150.79,13.53,High Winds,Medium,4.0,KITCH-5,No,No,False
NN-2736,2025-11-27,Corporate,Swift-X,14.0,231.84,3.79,Rainy,High,4.0,KITCH-5,No,Yes,False
NN-2737,2025-11-14,Individual,Swift-X,14.0,219.9,8.98,Clear,Medium,4.0,KITCH-5,Yes,No,False
NN-2738,2025-09-01,Corporate,Eco-Glide,34.0,257.48,14.79,Rainy,Low,1.0,KITCH-5,No,Yes,False
NN-2739,2025-02-06,Corporate,Eco-Glide,42.0,108.74,10.14,Stormy,Medium,4.0,KITCH-3,Yes,No,True
NN-2740,2025-04-12,Unknown,Eco-Glide,23.0,200.43,12.88,Stormy,Medium,5.0,KITCH-4,Yes,Yes,False
NN-2741,2025-04-27,VIP,Eco-Glide,23.0,194.22,10.55,Rainy,Medium,5.0,KITCH-4,Yes,No,False
NN-2742,2025-02-28,Corporate,Swift-X,25.0,139.28,13.2,Clear,Low,4.0,KITCH-1,Yes,Yes,False
