Order_ID,Date,Customer_Segment,Drone_Model,Delivery_Time_Min,Order_Value_USD,Distance_KM,Weather_Condition,Traffic_Density,Customer_Rating,Kitchen_ID,Promo_Code_Used,Refund_Issued,Late_Delivery
NN-2233,2025-01-24,Individual,Swft-X,50,54.61,3.06,Clear,Medium,5.0,KITCH-2,Yes,No,True
NN-2234,2025-11-19,,Swift-X,16,138.63,15.03,High Winds,Medium,5.0,KITCH-5,No,Yes,False
NN-2235,2025-09-19,,Heavy-Lift,41,183.29,12.8,Rainy,Low,5.0,KITCH-1,No,No,True
NN-2236,2025-07-03,Corporate,Heavy-Lift,41,82.77,2.77,Rainy,High,4.0,KITCH-2,No,No,True
NN-2237,2025-09-24,Corporate,Eco-Glide,19,235.31,2.94,High Winds,Medium,4.0,KITCH-4,No,No,False
NN-2238,2025-12-20,Corporate,Heavy-Lift,30,47.13,9.7,Rainy,Low,1.0,KITCH-3,No,Yes,False
NN-2239,2025-12-06,VIP,Heavy-Lift,41,87.99,6.13,Clear,Low,4.0,KITCH-3,Yes,Yes,True
NN-2240,2025-03-26,,Swft-X,21,193.1,1.7,Rainy,High,5.0,KITCH-5,Yes,Yes,False
NN-2241,2025-10-19,VIP,Heavy-Lift,22,227.17,8.95,Stormy,Medium,4.0,KITCH-1,No,Yes,False
NN-2242,2025-10-01,,Eco-Glide,19,278.74,6.75,Rainy,Low,2.0,KITCH-3,No,Yes,False
NN-2243,2025-07-30,,Eco-Glide,14,224.9,2.65,High Winds,Medium,2.0,KITCH-5,Yes,Yes,False
NN-2244,2025-02-22,Individual,Swift-X,18,216.3,12.67,Clear,Medium,3.0,KITCH-1,Yes,No,False
NN-2245,2025-03-05,,Heavy-Lift,12,145.56,14.29,Clear,Medium,1.0,KITCH-5,No,Yes,False
NN-2246,2025-02-28,,Swft-X,25,45.33,12.02,Clear,Medium,4.0,KITCH-5,No,Yes,False
NN-2247,2025-12-04,VIP,Swift-X,17,-75.64,12.96,Rainy,Low,1.0,KITCH-2,No,No,False
NN-2248,2025-10-18,,Swft-X,27,181.31,4.3,Clear,Low,3.0,KITCH-2,Yes,Yes,False
NN-2249,2025-12-18,,Eco-Glide,9,217.16,4.97,Stormy,Medium,1.0,KITCH-1,Yes,Yes,False
NN-2250,2025-01-07,,Swift-X,28,151.45,4.18,Rainy,Medium,4.0,KITCH-3,No,No,False
NN-2251,2025-05-26,VIP,Swift-X,33,231.32,12.14,Clear,Low,1.0,KITCH-5,Yes,No,False
NN-2252,2025-12-11,Corporate,Heavy-Lift,5,178.07,14.76,Stormy,Low,5.0,KITCH-1,Yes,No,False
NN-2253,2025-12-10,VIP,Swft-X,28,63.91,11.45,Stormy,Low,5.0,KITCH-4,Yes,Yes,False
NN-2254,2025-07-18,,Heavy-Lift,37,93.96,13.8,Stormy,Medium,1.0,KITCH-2,Yes,Yes,True
NN-2255,2025-07-14,Individual,Swift-X,999,259.2,10.33,Clear,High,4.0,KITCH-2,No,Yes,True
NN-2256,2025-06-04,Corporate,Swift-X,41,229.85,6.74,High Winds,Medium,5.0,KITCH-3,Yes,No,True
NN-2257,2025-09-25,Corporate,Swft-X,999,273.16,7.29,Rainy,Medium,4.0,KITCH-5,Yes,Yes,True
NN-2258,2025-07-19,Individual,Eco-Glide,999,74.98,2.28,High Winds,Medium,2.0,KITCH-4,No,No,True
NN-2259,2025-03-23,VIP,Swift-X,24,297.51,1.65,Rainy,High,,KITCH-3,No,Yes,False
NN-2260,2025-02-04,,Eco-Glide,30,98.4,11.15,Stormy,High,3.0,KITCH-1,No,Yes,False
NN-2261,2025-10-26,Individual,Eco-Glide,25,48.0,7.47,Rainy,Medium,,KITCH-4,No,Yes,False
NN-2262,2025-01-06,Corporate,Eco-Glide,30,299.34,9.1,Clear,High,,KITCH-2,Yes,Yes,False
NN-2263,2025-06-22,VIP,Swft-X,999,116.67,9.17,Stormy,Low,3.0,KITCH-5,Yes,Yes,True
NN-2264,2025-01-06,,Eco-Glide,26,215.34,5.17,High Winds,High,4.0,KITCH-2,Yes,No,False
NN-2265,2025-08-17,VIP,Heavy-Lift,10,90.05,8.01,Rainy,Medium,2.0,KITCH-1,No,Yes,False
NN-2266,2025-06-01,,Eco-Glide,23,192.96,7.93,Clear,Low,3.0,KITCH-2,No,No,False
NN-2267,2025-01-27,VIP,Swft-X,999,275.53,6.75,Clear,Medium,1.0,KITCH-5,Yes,Yes,True
NN-2268,2025-11-18,,Heavy-Lift,17,126.65,12.94,Clear,High,5.0,KITCH-5,No,Yes,False
NN-2269,2025-03-03,VIP,Eco-Glide,37,215.91,7.65,Stormy,Low,5.0,KITCH-4,No,Yes,True
NN-2270,2025-10-25,,Swft-X,35,92.92,9.83,Clear,Low,1.0,KITCH-3,No,Yes,False
NN-2271,2025-08-21,VIP,Swift-X,31,204.32,14.01,Clear,Medium,4.0,KITCH-1,No,No,False
NN-2272,2025-04-22,Corporate,Heavy-Lift,14,130.79,13.59,Clear,Medium,1.0,KITCH-4,No,Yes,False
NN-2273,2025-11-29,Individual,Eco-Glide,21,98.86,13.93,Rainy,High,2.0,KITCH-2,Yes,Yes,False
NN-2274,2025-08-06,,Eco-Glide,37,124.86,5.06,Clear,High,2.0,KITCH-3,No,Yes,True
NN-2275,2025-06-21,Corporate,Swft-X,26,90.6,1.7,Clear,High,4.0,KITCH-4,No,Yes,False
NN-2276,2025-10-02,VIP,Eco-Glide,48,274.99,4.93,Rainy,Medium,4.0,KITCH-4,Yes,Yes,True
NN-2277,2025-11-08,Individual,Heavy-Lift,28,146.28,5.19,Clear,High,4.0,KITCH-3,Yes,Yes,False
NN-2278,2025-09-09,,Swft-X,26,107.55,14.2,Stormy,Low,3.0,KITCH-2,Yes,Yes,False
NN-2279,2025-06-09,,Heavy-Lift,21,159.34,10.48,Rainy,Medium,4.0,KITCH-2,No,Yes,False
NN-2280,2025-11-20,Individual,Swift-X,26,126.74,2.37,High Winds,Medium,4.0,KITCH-4,Yes,Yes,False
NN-2281,2025-04-24,,Heavy-Lift,23,234.83,3.14,Rainy,Low,3.0,KITCH-4,Yes,No,False
NN-2282,2025-08-09,VIP,Swift-X,32,292.66,3.43,Rainy,High,1.0,KITCH-3,No,No,False
NN-2283,2025-10-26,,Heavy-Lift,34,156.7,10.22,Clear,Low,5.0,KITCH-5,Yes,No,False
NN-2284,2025-10-07,VIP,Eco-Glide,17,264.56,11.72,Stormy,Low,1.0,KITCH-2,No,Yes,False
NN-2285,2025-06-18,Individual,Eco-Glide,11,189.3,13.49,Clear,Medium,5.0,KITCH-4,Yes,No,False
NN-2286,2025-12-10,VIP,Heavy-Lift,6,85.1,14.65,Stormy,High,3.0,KITCH-5,Yes,No,False
NN-2287,2025-12-17,,Eco-Glide,30,221.11,4.08,Rainy,High,5.0,KITCH-3,Yes,No,False
NN-2288,2025-11-28,Individual,Swift-X,13,175.93,5.63,Rainy,Low,1.0,KITCH-3,No,No,False
NN-2289,2025-05-17,VIP,Eco-Glide,3,210.9,4.64,Clear,Low,,KITCH-2,No,Yes,False
NN-2290,2025-07-09,Corporate,Eco-Glide,28,271.87,6.33,High Winds,Low,5.0,KITCH-4,Yes,No,False
NN-2291,2025-04-18,Corporate,Swft-X,49,157.31,14.28,High Winds,Low,1.0,KITCH-4,No,Yes,True
NN-2292,2025-12-08,,Heavy-Lift,24,274.8,9.42,Clear,High,3.0,KITCH-2,No,No,False
NN-2293,2025-03-19,VIP,Heavy-Lift,33,236.42,11.76,Rainy,Medium,,KITCH-3,No,Yes,False
NN-2294,2025-04-08,Individual,Heavy-Lift,25,169.59,8.21,Stormy,High,4.0,KITCH-5,No,Yes,False
NN-2295,2025-02-17,Corporate,Heavy-Lift,24,198.82,1.61,Clear,Low,5.0,KITCH-4,Yes,Yes,False
NN-2296,2025-07-03,Individual,Swift-X,34,128.02,2.12,High Winds,Medium,5.0,KITCH-2,No,Yes,False
NN-2297,2025-09-19,,Swft-X,22,295.82,8.89,Clear,High,,KITCH-3,Yes,Yes,False
NN-2298,2025-11-03,VIP,Heavy-Lift,27,-215.17,11.48,Rainy,Low,2.0,KITCH-5,Yes,Yes,False
NN-2299,2025-04-07,Individual,Heavy-Lift,28,56.18,4.28,Clear,High,1.0,KITCH-3,Yes,Yes,False
NN-2300,2025-09-28,VIP,Swft-X,18,128.29,11.52,Rainy,Low,5.0,KITCH-1,Yes,Yes,False
NN-2301,2025-01-12,Individual,Eco-Glide,34,203.95,12.79,Rainy,High,1.0,KITCH-1,Yes,Yes,False
NN-2302,2025-11-14,,Swift-X,23,59.36,7.09,Stormy,High,3.0,KITCH-3,No,Yes,False
NN-2303,2025-09-13,,Swft-X,17,51.09,11.87,Rainy,Medium,3.0,KITCH-2,No,No,False
NN-2304,2025-01-24,VIP,Swft-X,30,159.76,6.98,Clear,Medium,4.0,KITCH-4,No,Yes,False
NN-2305,2025-03-23,VIP,Heavy-Lift,16,129.84,10.9,Rainy,Medium,5.0,KITCH-5,Yes,Yes,False
NN-2306,2025-12-02,Individual,Heavy-Lift,25,156.77,12.13,Stormy,Low,3.0,KITCH-3,Yes,No,False
NN-2307,2025-08-08,Corporate,Swift-X,24,111.99,15.38,Clear,Medium,,KITCH-2,Yes,Yes,False
NN-2308,2025-10-12,Individual,Swift-X,35,87.0,6.14,Rainy,High,5.0,KITCH-4,No,Yes,False
NN-2309,2025-12-12,Corporate,Swft-X,29,220.73,7.08,Rainy,High,1.0,KITCH-4,No,No,False
NN-2310,2025-01-17,Individual,Heavy-Lift,24,176.22,3.57,High Winds,Medium,2.0,KITCH-3,No,No,False
NN-2311,2025-04-04,Individual,Swft-X,33,96.04,4.12,High Winds,Medium,2.0,KITCH-2,Yes,Yes,False
NN-2312,2025-10-12,Individual,Swift-X,38,126.5,11.12,Rainy,High,2.0,KITCH-3,Yes,Yes,True
NN-2313,2025-08-30,Individual,Swft-X,30,195.91,14.31,Clear,Low,,KITCH-2,No,No,False
NN-2314,2025-06-19,Individual,Heavy-Lift,25,63.42,6.84,Stormy,High,2.0,KITCH-5,No,Yes,False
NN-2315,2025-10-03,Corporate,Eco-Glide,11,82.6,3.77,High Winds,Low,3.0,KITCH-1,No,Yes,False
NN-2316,2025-12-21,Corporate,Eco-Glide,14,63.68,5.28,Rainy,Medium,3.0,KITCH-1,Yes,No,False
NN-2317,2025-04-28,Individual,Eco-Glide,21,252.14,7.71,Stormy,Low,5.0,KITCH-3,No,No,False
NN-2318,2025-10-25,VIP,Eco-Glide,18,236.86,5.36,Clear,High,1.0,KITCH-5,No,Yes,False
NN-2319,2025-02-05,Individual,Heavy-Lift,23,237.09,4.54,Stormy,Low,,KITCH-5,No,No,False
NN-2320,2025-10-04,VIP,Eco-Glide,25,227.66,11.72,Clear,Low,,KITCH-3,No,No,False
NN-2321,2025-02-09,Individual,Swft-X,30,215.69,1.31,High Winds,Medium,,KITCH-2,No,Yes,False
NN-2322,2025-07-11,,Eco-Glide,24,166.63,8.91,High Winds,High,5.0,KITCH-3,Yes,No,False
NN-2323,2025-05-11,VIP,Swift-X,29,208.78,12.55,High Winds,High,2.0,KITCH-2,No,No,False
NN-2324,2025-10-10,VIP,Eco-Glide,25,54.78,5.01,Clear,Low,,KITCH-3,No,No,False
NN-2325,2025-11-09,VIP,Swft-X,5,203.47,9.83,Stormy,Low,4.0,KITCH-1,Yes,Yes,False
NN-2326,2025-03-23,VIP,Swift-X,15,243.36,10.77,Clear,Low,3.0,KITCH-4,No,Yes,False
NN-2327,2025-08-14,Corporate,Swift-X,23,172.59,10.57,Rainy,Medium,4.0,KITCH-2,Yes,Yes,False
NN-2328,2025-04-02,,Heavy-Lift,12,136.17,7.58,Clear,High,,KITCH-1,No,Yes,False
NN-2329,2025-01-16,,Swift-X,30,115.74,6.16,High Winds,Medium,1.0,KITCH-2,No,No,False
NN-2330,2025-08-14,Corporate,Eco-Glide,40,208.91,13.15,High Winds,High,3.0,KITCH-2,Yes,Yes,True
NN-2331,2025-08-13,Individual,Heavy-Lift,37,221.66,12.05,Rainy,High,3.0,KITCH-2,No,No,True
NN-2332,2025-01-09,Corporate,Swift-X,22,267.1,5.79,High Winds,High,3.0,KITCH-3,No,Yes,False
NN-2333,2025-10-08,,Eco-Glide,39,132.3,2.67,Stormy,Low,3.0,KITCH-5,Yes,Yes,True
NN-2334,2025-05-29,VIP,Swift-X,26,241.29,2.23,Stormy,High,5.0,KITCH-4,Yes,Yes,False
NN-2335,2025-05-16,,Swft-X,21,188.15,2.55,Clear,Low,4.0,KITCH-2,Yes,No,False
NN-2336,2025-03-14,Individual,Swft-X,18,270.12,9.54,Rainy,Medium,2.0,KITCH-2,No,No,False
NN-2337,2025-01-27,Individual,Eco-Glide,21,179.59,1.94,High Winds,High,,KITCH-5,Yes,No,False
NN-2338,2025-11-03,,Swft-X,21,177.0,6.02,Clear,Medium,,KITCH-2,Yes,No,False
NN-2339,2025-07-23,Individual,Heavy-Lift,26,192.36,11.97,Rainy,Low,5.0,KITCH-1,Yes,Yes,False
NN-2340,2025-01-13,Individual,Swft-X,999,236.08,5.41,High Winds,Low,3.0,KITCH-3,No,Yes,True
NN-2341,2025-07-08,Corporate,Swift-X,25,291.0,12.12,Clear,High,5.0,KITCH-1,No,No,False
NN-2342,2025-12-13,VIP,Swft-X,29,63.76,11.86,Clear,Low,1.0,KITCH-5,Yes,No,False
NN-2343,2025-09-07,Individual,Swift-X,36,58.63,4.72,Clear,Medium,4.0,KITCH-4,Yes,No,True
NN-2344,2025-03-30,VIP,Eco-Glide,34,284.08,11.62,Clear,Medium,3.0,KITCH-3,No,No,False
NN-2345,2025-09-15,Corporate,Swift-X,10,180.12,11.89,Clear,High,2.0,KITCH-4,No,No,False
NN-2346,2025-09-21,,Eco-Glide,0,201.8,6.88,High Winds,Medium,4.0,KITCH-2,Yes,Yes,False
NN-2347,2025-08-22,VIP,Swift-X,34,168.02,4.21,High Winds,Medium,,KITCH-1,Yes,No,False
NN-2348,2025-06-06,,Heavy-Lift,11,68.88,8.65,Clear,High,3.0,KITCH-2,No,No,False
NN-2349,2025-07-07,Corporate,Heavy-Lift,22,240.86,14.38,Rainy,Medium,1.0,KITCH-2,No,Yes,False
NN-2350,2025-04-10,VIP,Swft-X,13,235.54,10.35,Rainy,High,3.0,KITCH-1,No,Yes,False
NN-2351,2025-08-02,VIP,Eco-Glide,6,124.48,3.67,Rainy,Low,2.0,KITCH-2,Yes,Yes,False
NN-2352,2025-08-23,,Heavy-Lift,30,123.09,10.96,Stormy,High,,KITCH-5,No,No,False
NN-2353,2025-08-10,VIP,Heavy-Lift,32,258.65,7.31,Clear,High,5.0,KITCH-4,Yes,No,False
NN-2354,2025-05-28,VIP,Swft-X,19,63.45,9.66,Rainy,Medium,1.0,KITCH-4,Yes,Yes,False
NN-2355,2025-02-16,,Swift-X,0,269.68,11.7,Clear,Low,5.0,KITCH-2,Yes,Yes,False
NN-2356,2025-07-26,VIP,Swft-X,19,110.45,8.56,High Winds,High,1.0,KITCH-5,No,No,False
NN-2357,2025-07-05,,Swft-X,28,196.21,12.84,Stormy,Low,4.0,KITCH-2,No,Yes,False
NN-2358,2025-12-12,,Eco-Glide,10,283.68,11.53,Clear,Medium,,KITCH-4,No,No,False
NN-2359,2025-01-24,Corporate,Swift-X,26,217.92,10.0,High Winds,High,1.0,KITCH-4,Yes,Yes,False
NN-2360,2025-06-22,,Heavy-Lift,24,150.68,3.36,Clear,Low,4.0,KITCH-4,No,Yes,False
NN-2361,2025-04-30,,Eco-Glide,30,220.83,13.15,Clear,Low,2.0,KITCH-4,No,No,False
NN-2362,2025-11-25,Corporate,Swft-X,26,132.71,14.58,High Winds,Low,2.0,KITCH-1,No,Yes,False
NN-2363,2025-12-20,,Eco-Glide,15,115.7,3.16,High Winds,High,3.0,KITCH-2,No,Yes,False
NN-2364,2025-09-10,VIP,Swft-X,36,299.15,8.18,High Winds,High,4.0,KITCH-5,No,Yes,True
NN-2365,2025-04-28,Corporate,Heavy-Lift,23,236.45,4.9,Rainy,Medium,3.0,KITCH-1,No,No,False
NN-2366,2025-03-27,,Eco-Glide,24,209.4,11.99,Clear,Low,5.0,KITCH-5,Yes,No,False
NN-2367,2025-11-13,Individual,Eco-Glide,15,135.6,11.52,Clear,High,1.0,KITCH-2,No,Yes,False
NN-2368,2025-08-02,Individual,Heavy-Lift,20,57.54,3.21,Clear,High,2.0,KITCH-4,Yes,No,False
NN-2369,2025-06-01,Corporate,Swift-X,16,52.92,13.74,Rainy,Medium,4.0,KITCH-1,Yes,Yes,False
NN-2370,2025-10-14,,Swift-X,23,186.32,3.79,Stormy,Medium,3.0,KITCH-5,No,Yes,False
NN-2371,2025-05-01,Individual,Swft-X,42,239.32,12.6,Clear,Medium,2.0,KITCH-2,No,Yes,True
NN-2372,2025-06-20,Individual,Eco-Glide,11,182.03,7.73,High Winds,High,,KITCH-1,No,No,False
NN-2373,2025-08-08,Corporate,Eco-Glide,8,259.4,5.89,High Winds,Low,5.0,KITCH-2,No,No,False
NN-2374,2025-01-19,Corporate,Heavy-Lift,39,53.52,3.46,Rainy,High,,KITCH-4,Yes,Yes,True
NN-2375,2025-12-12,,Eco-Glide,22,138.52,3.6,Clear,Low,5.0,KITCH-1,No,Yes,False
NN-2376,2025-06-02,VIP,Heavy-Lift,18,105.45,10.67,Clear,Medium,3.0,KITCH-1,Yes,Yes,False
NN-2377,2025-11-10,Corporate,Swft-X,35,159.05,9.07,Rainy,Low,5.0,KITCH-5,No,No,False
NN-2378,2025-01-31,VIP,Swift-X,18,63.46,2.95,High Winds,High,1.0,KITCH-1,No,No,False
NN-2379,2025-10-09,Corporate,Swft-X,43,288.3,2.81,High Winds,High,5.0,KITCH-3,Yes,Yes,True
NN-2380,2025-09-10,Individual,Swift-X,31,101.93,2.23,Clear,Medium,3.0,KITCH-1,No,No,False
NN-2381,2025-04-10,Corporate,Eco-Glide,20,280.19,11.84,Clear,Medium,4.0,KITCH-3,Yes,No,False
NN-2382,2025-05-20,Individual,Eco-Glide,46,153.6,11.38,Clear,Low,5.0,KITCH-3,Yes,No,True
NN-2383,2025-06-18,Corporate,Eco-Glide,18,296.31,2.04,Stormy,High,5.0,KITCH-5,No,Yes,False
NN-2384,2025-06-06,,Heavy-Lift,32,186.28,9.21,Stormy,Medium,5.0,KITCH-2,Yes,Yes,False
NN-2385,2025-06-10,VIP,Heavy-Lift,27,282.36,2.41,Clear,Medium,3.0,KITCH-4,No,No,False
NN-2386,2025-01-30,,Swift-X,38,46.36,14.12,High Winds,High,2.0,KITCH-1,No,No,True
NN-2387,2025-07-23,Corporate,Heavy-Lift,40,235.8,14.17,High Winds,Medium,2.0,KITCH-3,No,No,True
NN-2388,2025-09-09,Individual,Swft-X,25,275.28,11.18,High Winds,Medium,,KITCH-5,Yes,Yes,False
NN-2389,2025-08-20,Corporate,Swift-X,17,80.63,14.44,Clear,Medium,3.0,KITCH-2,Yes,No,False
NN-2390,2025-08-31,VIP,Heavy-Lift,29,69.51,12.8,Clear,High,4.0,KITCH-1,No,Yes,False
NN-2391,2025-05-05,Corporate,Eco-Glide,18,153.27,13.05,Clear,Medium,2.0,KITCH-2,No,No,False
NN-2392,2025-05-14,Individual,Swift-X,45,-283.09,9.35,High Winds,Low,3.0,KITCH-4,Yes,No,True
NN-2393,2025-11-13,Corporate,Eco-Glide,26,183.31,5.58,Clear,Medium,5.0,KITCH-1,Yes,No,False
NN-2394,2025-06-03,,Eco-Glide,21,179.5,4.31,Stormy,Medium,4.0,KITCH-5,No,No,False
NN-2395,2025-11-29,Corporate,Heavy-Lift,26,80.99,5.88,Stormy,Low,4.0,KITCH-4,No,No,False
NN-2396,2025-01-23,VIP,Swift-X,11,45.2,10.19,Rainy,Low,5.0,KITCH-1,Yes,No,False
NN-2397,2025-11-17,Corporate,Swft-X,15,251.59,3.67,Clear,Low,1.0,KITCH-3,No,Yes,False
NN-2398,2025-08-23,Corporate,Eco-Glide,37,67.33,4.9,Clear,Medium,3.0,KITCH-1,No,Yes,True
NN-2399,2025-07-21,Individual,Heavy-Lift,18,206.63,7.89,High Winds,High,3.0,KITCH-1,No,Yes,False
NN-2400,2025-10-22,Corporate,Swift-X,14,278.23,4.53,Stormy,Medium,2.0,KITCH-5,No,Yes,False
NN-2401,2025-04-06,,Swift-X,30,98.21,9.62,Clear,Medium,1.0,KITCH-5,Yes,Yes,False
NN-2402,2025-05-23,,Eco-Glide,36,214.64,14.4,Clear,High,3.0,KITCH-2,No,No,True
NN-2403,2025-04-19,VIP,Swft-X,32,65.07,11.9,Clear,Medium,,KITCH-4,Yes,No,False
NN-2404,2025-07-08,VIP,Eco-Glide,34,198.96,10.73,High Winds,Medium,,KITCH-2,Yes,No,False
NN-2405,2025-07-09,VIP,Heavy-Lift,17,86.8,9.53,Stormy,High,1.0,KITCH-2,Yes,No,False
NN-2406,2025-07-02,Corporate,Swift-X,10,232.67,8.18,Clear,Low,4.0,KITCH-1,No,No,False
NN-2407,2025-06-17,Individual,Heavy-Lift,40,121.81,3.87,Stormy,Medium,3.0,KITCH-1,No,No,True
NN-2408,2025-12-17,,Swift-X,21,163.16,13.99,Rainy,Low,1.0,KITCH-1,Yes,No,False
NN-2409,2025-05-29,VIP,Eco-Glide,22,197.85,4.75,High Winds,Medium,1.0,KITCH-4,No,No,False
NN-2410,2025-12-24,Corporate,Swift-X,38,88.67,2.51,Stormy,High,3.0,KITCH-5,Yes,No,True
NN-2411,2025-12-14,,Swft-X,30,234.12,11.93,Stormy,Low,5.0,KITCH-1,No,Yes,False
NN-2412,2025-08-28,VIP,Swft-X,29,122.17,3.71,Clear,High,,KITCH-2,Yes,Yes,False
NN-2413,2025-02-10,Individual,Swift-X,46,213.9,6.52,High Winds,High,5.0,KITCH-5,No,Yes,True
NN-2414,2025-12-21,VIP,Swift-X,18,85.36,1.6,High Winds,Low,,KITCH-1,No,Yes,False
NN-2415,2025-07-31,VIP,Swft-X,34,220.47,3.16,Clear,Low,3.0,KITCH-1,No,No,False
NN-2416,2025-10-06,,Eco-Glide,25,77.69,3.68,Stormy,Low,3.0,KITCH-5,Yes,Yes,False
NN-2417,2025-08-17,Corporate,Swft-X,27,153.47,1.98,Rainy,Medium,1.0,KITCH-3,Yes,No,False
NN-2418,2025-11-02,Corporate,Eco-Glide,40,108.04,10.59,Clear,Low,1.0,KITCH-1,No,No,True
NN-2419,2025-04-03,Corporate,Swft-X,30,235.84,13.17,Rainy,Medium,4.0,KITCH-5,No,No,False
NN-2420,2025-09-04,,Heavy-Lift,30,111.82,6.54,Clear,Low,,KITCH-4,No,Yes,False
NN-2421,2025-06-12,Individual,Heavy-Lift,35,269.84,13.71,Clear,Low,,KITCH-5,No,No,False
NN-2422,2025-02-23,VIP,Swift-X,21,272.41,4.25,Rainy,Low,2.0,KITCH-5,No,No,False
NN-2423,2025-04-22,Individual,Swift-X,16,95.09,5.85,Stormy,Medium,4.0,KITCH-1,No,Yes,False
NN-2424,2025-12-05,Individual,Heavy-Lift,14,201.53,3.36,High Winds,High,1.0,KITCH-5,No,Yes,False
NN-2425,2025-06-29,VIP,Heavy-Lift,5,67.37,10.07,High Winds,Low,1.0,KITCH-3,No,Yes,False
NN-2426,2025-03-03,Corporate,Eco-Glide,45,144.84,7.2,Rainy,Medium,4.0,KITCH-1,Yes,No,True
NN-2427,2025-09-02,Corporate,Swift-X,13,226.9,9.97,High Winds,Low,4.0,KITCH-4,No,Yes,False
NN-2428,2025-07-12,VIP,Swft-X,22,213.15,12.09,Rainy,Medium,,KITCH-1,Yes,Yes,False
NN-2429,2025-01-20,Corporate,Heavy-Lift,22,204.3,9.0,Rainy,Medium,5.0,KITCH-1,Yes,Yes,False
NN-2430,2025-03-28,VIP,Swft-X,28,117.05,10.18,Clear,High,,KITCH-3,No,No,False
NN-2431,2025-05-14,Corporate,Swft-X,33,141.4,14.57,Clear,Medium,5.0,KITCH-4,Yes,Yes,False
NN-2432,2025-11-12,,Heavy-Lift,33,-71.25,5.48,Clear,Low,5.0,KITCH-5,No,Yes,False
NN-2433,2025-08-21,VIP,Eco-Glide,19,228.35,6.34,Clear,Low,2.0,KITCH-2,No,No,False
NN-2434,2025-11-21,Corporate,Swift-X,23,173.49,11.46,Rainy,Low,,KITCH-1,No,Yes,False
NN-2435,2025-10-05,Individual,Swft-X,999,225.74,9.94,Clear,High,2.0,KITCH-1,No,No,True
NN-2436,2025-08-14,VIP,Heavy-Lift,22,108.48,3.75,Stormy,High,5.0,KITCH-4,Yes,No,False
NN-2437,2025-05-01,Individual,Heavy-Lift,41,127.73,6.58,High Winds,Medium,2.0,KITCH-1,No,No,True
NN-2438,2025-09-25,Individual,Swift-X,29,130.22,7.89,High Winds,Low,5.0,KITCH-2,Yes,No,False
NN-2439,2025-12-07,Individual,Swift-X,32,51.56,7.2,Stormy,Low,,KITCH-5,Yes,Yes,False
NN-2440,2025-07-20,Corporate,Eco-Glide,31,131.97,3.75,Clear,Medium,3.0,KITCH-3,No,No,False
NN-2441,2025-07-19,,Swift-X,36,249.84,14.42,Stormy,High,3.0,KITCH-3,Yes,Yes,True
NN-2442,2025-11-14,,Heavy-Lift,26,273.81,12.1,Rainy,Medium,3.0,KITCH-5,Yes,No,False
NN-2443,2025-01-30,,Eco-Glide,12,177.15,8.08,High Winds,Medium,1.0,KITCH-4,Yes,Yes,False
NN-2444,2025-01-31,Individual,Heavy-Lift,28,161.15,10.92,Stormy,High,4.0,KITCH-1,No,Yes,False
NN-2445,2025-04-21,VIP,Swft-X,18,52.86,14.03,Clear,Low,3.0,KITCH-4,Yes,No,False
NN-2446,2025-11-16,VIP,Heavy-Lift,19,269.2,3.15,High Winds,High,4.0,KITCH-1,No,No,False
NN-2447,2025-03-04,,Heavy-Lift,30,48.32,4.78,High Winds,High,1.0,KITCH-5,No,No,False
NN-2448,2025-11-28,VIP,Swift-X,37,285.91,8.96,Stormy,Medium,2.0,KITCH-2,Yes,Yes,True
NN-2449,2025-04-10,,Swift-X,25,169.75,12.63,Clear,Medium,2.0,KITCH-1,Yes,Yes,False
NN-2450,2025-04-14,Corporate,Eco-Glide,28,132.19,1.72,High Winds,Low,,KITCH-4,Yes,Yes,False
NN-2451,2025-03-30,Corporate,Heavy-Lift,42,280.68,15.27,Stormy,High,3.0,KITCH-1,Yes,No,True
NN-2452,2025-11-10,Individual,Swft-X,27,51.22,7.71,Clear,High,4.0,KITCH-4,Yes,No,False
NN-2453,2025-01-22,,Eco-Glide,51,193.26,6.34,High Winds,Medium,4.0,KITCH-4,No,No,True
NN-2454,2025-08-12,Individual,Eco-Glide,30,184.98,5.39,High Winds,Low,1.0,KITCH-2,Yes,Yes,False
NN-2455,2025-05-03,VIP,Swift-X,7,100.93,3.69,Clear,Medium,1.0,KITCH-3,Yes,Yes,False
NN-2456,2025-03-07,,Eco-Glide,32,154.37,12.52,High Winds,High,,KITCH-5,No,No,False
NN-2457,2025-04-05,Corporate,Swift-X,28,211.33,14.86,Stormy,High,2.0,KITCH-2,Yes,Yes,False
NN-2458,2025-11-16,VIP,Heavy-Lift,37,230.42,7.12,Stormy,Medium,,KITCH-3,Yes,Yes,True
NN-2459,2025-07-18,VIP,Eco-Glide,31,45.18,14.82,Clear,Low,1.0,KITCH-3,Yes,No,False
NN-2460,2025-12-08,VIP,Swft-X,23,283.9,12.98,Rainy,Medium,,KITCH-2,Yes,Yes,False
NN-2461,2025-04-09,VIP,Swift-X,12,86.95,8.08,High Winds,Low,3.0,KITCH-1,Yes,No,False
NN-2462,2025-02-24,Corporate,Swift-X,22,104.56,10.84,High Winds,High,3.0,KITCH-1,No,Yes,False
NN-2463,2025-01-03,,Swft-X,16,112.19,7.42,Clear,Low,3.0,KITCH-5,Yes,Yes,False
